split,song,source_song,source_kind,source_file,bar_number,image_path,label_path,source_label_path,reasons
train,Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm,AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026,gp7,ml/data/songsterr/guitar_pro/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026.gp,77,ml/data/dataset/images/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar077.png,ml/data/dataset/labels/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar077.json,ml/data/labels/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026_bar077.json,unsupported_drum
train,Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm,AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026,gp7,ml/data/songsterr/guitar_pro/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026.gp,78,ml/data/dataset/images/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar078.png,ml/data/dataset/labels/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar078.json,ml/data/labels/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026_bar078.json,unsupported_drum
train,Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm,AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026,gp7,ml/data/songsterr/guitar_pro/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026.gp,79,ml/data/dataset/images/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar079.png,ml/data/dataset/labels/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar079.json,ml/data/labels/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026_bar079.json,unsupported_drum
train,Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm,AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026,gp7,ml/data/songsterr/guitar_pro/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026.gp,81,ml/data/dataset/images/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar081.png,ml/data/dataset/labels/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar081.json,ml/data/labels/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026_bar081.json,unsupported_drum
train,Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm,AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026,gp7,ml/data/songsterr/guitar_pro/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026.gp,89,ml/data/dataset/images/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar089.png,ml/data/dataset/labels/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar089.json,ml/data/labels/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026_bar089.json,unsupported_drum;unsupported_duration
train,Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm,AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026,gp7,ml/data/songsterr/guitar_pro/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026.gp,90,ml/data/dataset/images/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar090.png,ml/data/dataset/labels/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar090.json,ml/data/labels/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026_bar090.json,unsupported_drum
train,Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm,AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026,gp7,ml/data/songsterr/guitar_pro/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026.gp,91,ml/data/dataset/images/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar091.png,ml/data/dataset/labels/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar091.json,ml/data/labels/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026_bar091.json,unsupported_drum;unsupported_duration
train,Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm,AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026,gp7,ml/data/songsterr/guitar_pro/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026.gp,92,ml/data/dataset/images/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar092.png,ml/data/dataset/labels/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar092.json,ml/data/labels/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026_bar092.json,unsupported_drum
train,Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm,AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026,gp7,ml/data/songsterr/guitar_pro/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026.gp,93,ml/data/dataset/images/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar093.png,ml/data/dataset/labels/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar093.json,ml/data/labels/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026_bar093.json,unsupported_duration
train,Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm,AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026,gp7,ml/data/songsterr/guitar_pro/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026.gp,94,ml/data/dataset/images/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar094.png,ml/data/dataset/labels/Rock And Roll Ain't Noise Pollution Drum Tab by AC_DC _ Songsterr Tabs with Rhythm_bar094.json,ml/data/labels/AC_DC-Rock And Roll Ain't Noise Pollution-05-30-2026_bar094.json,unsupported_drum
train,Rock And Roll Drum Tab by Led Zeppelin _ Songsterr Tabs with Rhythm,Led Zeppelin Rock and Roll June 5 2026,gp7,ml/data/songsterr/guitar_pro/Led Zeppelin Rock and Roll June 5 2026.gp,59,ml/data/dataset/images/Rock And Roll Drum Tab by Led Zeppelin _ Songsterr Tabs with Rhythm_bar059.png,ml/data/dataset/labels/Rock And Roll Drum Tab by Led Zeppelin _ Songsterr Tabs with Rhythm_bar059.json,ml/data/labels/Led Zeppelin Rock and Roll June 5 2026_bar059.json,duplicate_onset;unsupported_duration
train,Rock And Roll Drum Tab by Led Zeppelin _ Songsterr Tabs with Rhythm,Led Zeppelin Rock and Roll June 5 2026,gp7,ml/data/songsterr/guitar_pro/Led Zeppelin Rock and Roll June 5 2026.gp,137,ml/data/dataset/images/Rock And Roll Drum Tab by Led Zeppelin _ Songsterr Tabs with Rhythm_bar137.png,ml/data/dataset/labels/Rock And Roll Drum Tab by Led Zeppelin _ Songsterr Tabs with Rhythm_bar137.json,ml/data/labels/Led Zeppelin Rock and Roll June 5 2026_bar137.json,duplicate_onset;unsupported_duration
train,Rock And Roll Drum Tab by Led Zeppelin _ Songsterr Tabs with Rhythm,Led Zeppelin Rock and Roll June 5 2026,gp7,ml/data/songsterr/guitar_pro/Led Zeppelin Rock and Roll June 5 2026.gp,147,ml/data/dataset/images/Rock And Roll Drum Tab by Led Zeppelin _ Songsterr Tabs with Rhythm_bar147.png,ml/data/dataset/labels/Rock And Roll Drum Tab by Led Zeppelin _ Songsterr Tabs with Rhythm_bar147.json,ml/data/labels/Led Zeppelin Rock and Roll June 5 2026_bar147.json,duplicate_onset;unsupported_duration
train,Rock And Roll Drum Tab by Led Zeppelin _ Songsterr Tabs with Rhythm,Led Zeppelin Rock and Roll June 5 2026,gp7,ml/data/songsterr/guitar_pro/Led Zeppelin Rock and Roll June 5 2026.gp,153,ml/data/dataset/images/Rock And Roll Drum Tab by Led Zeppelin _ Songsterr Tabs with Rhythm_bar153.png,ml/data/dataset/labels/Rock And Roll Drum Tab by Led Zeppelin _ Songsterr Tabs with Rhythm_bar153.json,ml/data/labels/Led Zeppelin Rock and Roll June 5 2026_bar153.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,8,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar008.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar008.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar008.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,9,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar009.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar009.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar009.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,10,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar010.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar010.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar010.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,11,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar011.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar011.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar011.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,12,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar012.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar012.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar012.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,13,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar013.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar013.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar013.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,14,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar014.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar014.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar014.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,15,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar015.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar015.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar015.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,16,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar016.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar016.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar016.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,17,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar017.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar017.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar017.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,18,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar018.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar018.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar018.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,19,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar019.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar019.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar019.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,20,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar020.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar020.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar020.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,21,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar021.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar021.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar021.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,22,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar022.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar022.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar022.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,23,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar023.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar023.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar023.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,24,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar024.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar024.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar024.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,25,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar025.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar025.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar025.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,26,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar026.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar026.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar026.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,27,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar027.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar027.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar027.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,28,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar028.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar028.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar028.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,29,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar029.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar029.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar029.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,30,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar030.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar030.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar030.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,31,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar031.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar031.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar031.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,32,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar032.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar032.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar032.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,33,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar033.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar033.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar033.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,34,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar034.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar034.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar034.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,35,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar035.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar035.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar035.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,36,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar036.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar036.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar036.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,37,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar037.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar037.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar037.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,38,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar038.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar038.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar038.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,39,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar039.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar039.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar039.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,40,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar040.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar040.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar040.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,41,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar041.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar041.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar041.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,42,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar042.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar042.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar042.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,43,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar043.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar043.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar043.json,unsupported_drum
train,Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Foo Fighters Rope Drum Tab May 2026,gp7,ml/data/songsterr/guitar_pro/Foo Fighters Rope Drum Tab May 2026.gp,44,ml/data/dataset/images/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar044.png,ml/data/dataset/labels/Rope Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar044.json,ml/data/labels/Foo Fighters Rope Drum Tab May 2026_bar044.json,unsupported_drum
