split,song,source_song,source_kind,source_file,bar_number,image_path,label_path,source_label_path,image_sha256,label_sha256
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,16,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar016.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar016.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar016.json,72216068feff6ee254db65d7f125da7e7d58ece592354156ede398a30ebe350a,38b121691f6fd6da1d927c6568477a9da23a42dc394ecd3e9a50b70933db5b4b
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,17,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar017.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar017.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar017.json,7699ca0ea436efe35ef9853cc8cc5935a8a5d0add9a8f011c909dd4d91bfef52,d7eecb20bd96385816d94ae39b8dd1e77b9a223bc23b5133dd43341e7873ed8c
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,18,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar018.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar018.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar018.json,9e3a84cd21f8312a8c146378af3dfdf01ea5c92f2019bb248d4a6f793956fc5c,3a97fb8f66250d4b7052ea78c1e2a0167583c5d78ff5f467b92994894e5b7728
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,19,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar019.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar019.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar019.json,8f3b4510d2579a89645079c980794ff35059cf498be195aeafe81b2381bfee58,bef5b5c8fa3c752a56ac1b3c055f2346183950dff47a39f5b310bb31f76f27d7
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,20,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar020.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar020.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar020.json,f5bf392b02de814cc6c209ca2cfb7a83323a4ff9e5473c15c5900f0881a0603a,6173d26093d2aca80a29b0cc95c3587295a404e662c1c8e20c2dd984bb11957d
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,22,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar022.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar022.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar022.json,ce09f78d5a358becb7c0fb4baad2f536c4d2cafeace053cf603793566beb4eae,1e2475de639d07cb83c7b964ab7c5713dcf8c1f5cde4f5323563d88eecaac63a
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,23,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar023.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar023.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar023.json,43ff0c625c385b95aa5e567126fa51228648aea97d1ac027c2984bd064d945a7,bf36708a14c784b6a3fc0803cbb3775708b8489fd51728bc572eb02fae3f2c1a
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,24,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar024.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar024.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar024.json,edb2bfa7b5de78030b12aeb7f9fa9c71887d756f5c3adef7b8001da8d5e5d6a1,350683eaf88a80b803ee6b85869351036b4d17c7239007dfa5b14cd9b2ac863d
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,25,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar025.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar025.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar025.json,e9fabb30281f583ae424670286388c7b092f09a3b379922e73cf342c6bfbc697,0a23805f9c31cbdf694139e20ba18eeb0554cd5cc5bfe10ce7c23ab57bdfde07
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,26,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar026.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar026.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar026.json,21fd2c413582745db6cae85b835488ed070d94f906623b1acabc391483c8a1df,d985d07a39ddfd087444013ecb7cf9a2cdfd5dd1107fbbeaf7c58e6132bbdba5
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,27,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar027.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar027.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar027.json,a6bc6cf79b051c1ca07b7c92ad80c402e71b8c4ef9f77509dfdb63ff29f567d3,cfb055b37f18eb6975c3af92d807e36bef7a9b3f34112a7d0cc04356e4839622
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,28,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar028.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar028.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar028.json,da2fe70548f7286000782d4f2976b6444c31f822ec26169457ab0e7aff0661ad,38b0e818bce00d8e448b04189232f32561f46045347975508f5b8d02995079f5
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,29,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar029.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar029.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar029.json,701eb792e96beeb479a7b5aa69ee5150ec3e5599a30d61444a5c29f8ffcaff8a,2e115f644c2404f39414c04985334c5afb1621d87f31483d512bfb0bff0c14f3
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,30,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar030.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar030.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar030.json,03f38e32e1bf29268469a22f65cc7b2609cdae5fe3e9b7ad056a1b2bd6e70fe1,9b7ec801bda968928a2e0f32cb86d92dd83534b782da6369701069c4ccf14f46
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,31,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar031.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar031.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar031.json,b1eaf51e2b94e63467fe8f129d094aa4d156886fe1bfa8df7f38611f8237273c,1985320b3c8bd9ca88d5ae7e7b345d300e9ca606331db6387390558d28aebe50
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,32,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar032.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar032.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar032.json,5ec28ad18aae4d8a0068dd586e63a1784b427a08521a48f5ba59433f9ae82889,0fdc7f571023626d6abc9fc36e7ec53d7f92c2e59d4784c03f7a3972d097461b
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,34,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar034.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar034.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar034.json,c44e784f5fa034b2cd237cb83709c7534d0c140620e5768705de0dfb7eb8e6db,508534ccef70203834e12437f5d462d4187adbdd5f1d5c320849ea9e1ac09c69
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,35,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar035.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar035.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar035.json,fa73c53d96c3a5da5e73fdc7228b2c9fffc543a88b4c66abf092f24529fbb3e0,3b76b8722145425e136a1fee131769a4e886e2321997228562b616a646defcdf
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,36,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar036.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar036.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar036.json,81129e7a1f5df580cdccd72002e6bace4e7697418939ce2da513ff3ce7422788,299b713a6ed73f0133f01cd74e3596c26c78a67f8f30be2e2c22de1f5fa3b7c1
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,38,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar038.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar038.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar038.json,9037d9f0e42a612359bc2f5b492c037354a62e0fa5d34239cbd86c14a9eef73e,2ef427c1c1547105b5735ca9b954b5c8c07e94352f462bdae9ea3c9158a7829b
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,39,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar039.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar039.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar039.json,6e08c40edb8c76869df8127dcd85ba8f21b9d3a624107491a12bf38f9e17487a,22755e1e6951022287f4554d20de1ec5e34ea29442bde5dd65c74c1f4605983c
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,40,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar040.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar040.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar040.json,97fbd2d7f2d6a870dc7241e11889079fcc0945f1ed442fc85fbb2fa2433019b3,679a811350f990b2ba52d91a974956284c255e00c204b8d09ccb899d80f825d5
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,42,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar042.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar042.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar042.json,5d215b2cf264892835e3fac4c756e800844d02265be92ecbd36ccc857a4a4fe4,f300d85b331047ad873d35efa6e068c4ed146dda417512d108d1298d6fb8277b
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,44,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar044.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar044.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar044.json,8c504f8486a24f189b864854ac3b1345011a70d195479fb4a4edaedc57498d57,da1d28f4a937acddc2ceaf86a1aaaf2a6f4e094707b439a2ccb8b521b85752f9
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,45,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar045.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar045.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar045.json,4de85b1cbcbd4c83c7a4c855b36ce56ff064221a70769724ffc7236b22cc8544,70d50c7e773bbd7fbad9e4c6fd63f01b7429ddd6ad1b5fbf20a70ea5398f4abf
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,46,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar046.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar046.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar046.json,f629367ba0887efcdbf80bed7d0d1e6443c1f6f7d6988d79bacf3e3f1a92c110,123043f5d1f9887eb57a08756341cdcd32588d9ee131aea1cf2fd9775e53bec6
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,47,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar047.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar047.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar047.json,9afa11fbc808aaf1e95fed7e65db27f0de3385068b22d64eeddd591d7702da24,d0e1e4f341ae175ec359a5fb8b8939ae1669329eca38771259ea7ca6a913c88d
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,48,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar048.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar048.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar048.json,8bc3f92069c73f329a0c48cb91e193cce11f9d503ef5c38be84f7af6dbc1418e,5e134a73ff1d252e8a9b8dcbacd271bf1043493a9e6b7b81adf8dda311e272c0
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,49,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar049.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar049.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar049.json,2fa03c454862dd78f9b41b9e9a7085bc9ebf2850f245c4218c03fc96f1aec595,65293d0c66db76654928a70e7dc0f6eefd80ca8122dd3cf7a9ebed909a364317
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,50,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar050.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar050.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar050.json,3bd94c62d2e7202cc1906f7bc3131c22877cf7df905044b8eb207af03ec580b9,417e87afe05c0049316a37c5844e35acc0a944125d8f4a19f345d6f318531419
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,51,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar051.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar051.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar051.json,697fcf80454e1432a9f0e472147e0cdbaf3624d8e22802562701ec8c591905c7,1c32bfeb0d8269d1abfc0cb9858c6708f95d11885e237ec4b732ee562c9570d0
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,52,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar052.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar052.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar052.json,f1ef5bcd37fe178d8ceb0a7cf5a58b2b8055ed5c4423cc0810a0f630f8b27609,2db405fb729aee65c5ced388ba1853ad911b189149f0f13f6a1be7db59af491d
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,53,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar053.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar053.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar053.json,ab5f4f2002e2881beb6d29d145684200ab78a8086f1b7ed7b738b6ecc31d8dfa,321baff677a3e6720c4f72bb8cade40efdd305b508c746513ca04d194d00fa34
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,54,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar054.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar054.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar054.json,18f38f7594dde4277e7c71df39e73f6f60546e326a435785c15b4d31a26283c3,0584a50dd6034de823ca06fd03a54eff661d3f7e0f0c2ab9c2f186d632fee6c6
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,55,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar055.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar055.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar055.json,9e44b57fc7873aa8bbf8b3c6ba6f13d4d2e16bf8cc406e3159f90cb81c6e0e56,2e5bd185b4dee99350b825e73056a108f2e2fa5db872967bbb81612f00d900b5
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,56,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar056.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar056.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar056.json,57a4512295160577006d7de253315f81d38f9bd942313666f286fdad9540db15,53c203b3765e2e35c98e1eb5194eb4d45e62612e58b3d3f040e4dbecb0d07be5
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,57,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar057.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar057.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar057.json,03f01ab0b05c82c291759970a9119438eb76053c4681fc9b883ea37a1e856373,166f4a7ea7e52ac52da25f14439c1be4c8c85d0a0ace1e61ec7ab9f9cadafab9
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,58,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar058.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar058.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar058.json,bffcef238773dc32a350f5b1f6cc7a8d93fa6b118317ac1a9be74caaf3e6635d,fe0a6f90cb326c609263f9b4baef3f09612b62543fc9b3a0c1a6347d6be27fd2
validation,The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm,Metallica The Thing That Should Not Be Drum Tab,gp7,ml/data/songsterr/guitar_pro/Metallica The Thing That Should Not Be Drum Tab.gp,59,ml/data/dataset/images/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar059.png,ml/data/dataset/labels/The Thing That Should Not Be Drum Tab by Metallica _ Songsterr Tabs with Rhythm_bar059.json,ml/data/labels/Metallica The Thing That Should Not Be Drum Tab_bar059.json,9e610e0a24f26eb1991615405853e365677ca24b80332078e9624c58fd5ce429,65351fa5a299318aeca8e92339f6e0ebbf97c15108bf797ed77f12fc5645ad3f
